,userId,itemId,Xmin,Ymin,Xmax,Ymax,Xmin_true,Ymin_true,Xmax_true,Ymax_true
567,947,7090,102,791,396,1027,37,811,400,1058
568,1420,7090,102,794,386,1026,37,811,400,1058
569,1133,7090,97,799,381,1014,37,811,400,1058
570,1433,7090,102,791,381,1029,37,811,400,1058
571,1646,7090,101,806,363,1013,37,811,400,1058
572,952,7090,245,919,246,920,37,811,400,1058
573,1158,21659,78,852,664,1305,51,786,625,1250
574,1088,21659,159,884,671,1366,51,786,625,1250
575,55,21659,101,852,681,1332,51,786,625,1250
576,858,26654,28,567,140,642,71,570,144,637
577,860,26654,29,563,30,564,71,570,144,637
578,1454,26654,36,575,127,641,71,570,144,637
579,1585,28917,91,235,579,834,273,364,597,863
580,1026,28917,85,284,605,888,273,364,597,863
581,831,28917,65,210,582,857,273,364,597,863
582,853,22538,127,338,581,772,72,371,499,611
583,1182,22538,179,343,564,724,72,371,499,611
584,125,22538,95,327,584,675,72,371,499,611
585,296,19962,217,815,895,1235,165,797,801,1160
586,1290,19962,242,749,791,1249,165,797,801,1160
587,1148,19962,237,829,864,1242,165,797,801,1160
588,252,794,508,1017,1027,1554,82,937,1000,1855
589,1383,794,604,1005,1033,1639,82,937,1000,1855
590,1019,794,840,1190,977,1374,82,937,1000,1855
591,862,794,48,945,284,1103,82,937,1000,1855
592,436,794,645,991,1049,1555,82,937,1000,1855
593,1508,794,41,895,307,1293,82,937,1000,1855
594,422,794,57,950,974,1345,82,937,1000,1855
595,1725,794,209,930,1031,1631,82,937,1000,1855
596,1385,794,122,991,1051,1520,82,937,1000,1855
597,533,794,723,1060,1049,1567,82,937,1000,1855
598,119,25975,113,768,510,1086,128,801,399,1054
599,501,25975,186,803,512,1077,128,801,399,1054
600,1470,25975,108,783,503,1089,128,801,399,1054
601,1218,25975,114,767,476,1116,128,801,399,1054
602,507,25975,143,817,487,1072,128,801,399,1054
603,1046,25975,190,846,452,1003,128,801,399,1054
604,1222,22475,36,658,155,751,52,656,172,762
605,110,22475,36,659,168,748,52,656,172,762
606,65,22475,36,658,170,751,52,656,172,762
607,930,22475,41,660,161,742,52,656,172,762
608,879,22475,32,656,171,759,52,656,172,762
609,323,801,68,671,241,875,99,683,260,828
610,1602,801,56,682,211,846,99,683,260,828
611,886,801,43,672,212,870,99,683,260,828
612,265,8180,94,749,595,1623,31,716,934,1380
613,154,8180,71,841,592,1563,31,716,934,1380
614,1685,8180,83,814,624,1359,31,716,934,1380
615,213,8180,74,815,601,1604,31,716,934,1380
616,448,8180,107,814,612,1567,31,716,934,1380
617,1389,12543,32,642,82,675,31,639,86,679
618,1668,12543,33,641,82,676,31,639,86,679
619,650,12543,35,641,86,674,31,639,86,679
620,1672,12543,32,643,83,680,31,639,86,679
621,963,12543,33,647,83,671,31,639,86,679
622,909,12543,36,641,80,678,31,639,86,679
623,289,23680,41,835,102,852,40,826,99,868
624,1122,23680,38,825,121,875,40,826,99,868
625,26,23680,35,826,121,878,40,826,99,868
626,1010,23680,42,829,56,878,40,826,99,868
627,1544,23680,37,828,119,873,40,826,99,868
628,576,23680,39,830,116,880,40,826,99,868
629,120,23680,40,827,122,875,40,826,99,868
630,1483,23680,44,832,116,874,40,826,99,868
631,15,23680,39,828,121,876,40,826,99,868
632,447,15842,124,234,735,761,9,293,507,756
633,552,15842,143,270,704,744,9,293,507,756
634,1584,15842,81,221,749,765,9,293,507,756
635,1684,15842,95,244,730,753,9,293,507,756
636,1254,4631,80,767,364,980,43,724,387,921
637,873,4631,71,771,364,983,43,724,387,921
638,661,4631,52,739,374,1014,43,724,387,921
639,100,4631,67,741,370,1007,43,724,387,921
640,1396,4631,72,734,359,978,43,724,387,921
641,1404,4631,63,743,376,1015,43,724,387,921
642,886,10544,27,540,124,608,27,552,111,594
643,1599,10544,50,541,126,597,27,552,111,594
644,782,10544,29,540,120,609,27,552,111,594
645,1319,9467,97,714,334,872,35,652,336,881
646,384,9467,121,718,322,845,35,652,336,881
647,886,9467,120,750,294,836,35,652,336,881
648,1377,34973,112,328,523,594,9,248,766,735
649,1422,34973,67,243,724,755,9,248,766,735
650,191,34973,125,404,548,685,9,248,766,735
651,525,34973,104,379,519,548,9,248,766,735
652,1546,34973,45,740,48,743,9,248,766,735
653,1186,34973,64,304,759,785,9,248,766,735
654,751,34973,48,279,547,718,9,248,766,735
655,1332,34973,88,342,586,678,9,248,766,735
656,338,34973,310,342,520,644,9,248,766,735
657,1684,14203,59,1110,79,1126,54,1107,80,1128
658,161,14203,58,1109,81,1127,54,1107,80,1128
659,1211,14203,61,1112,73,1121,54,1107,80,1128
660,1462,14203,61,1109,73,1120,54,1107,80,1128
661,664,14203,57,1111,79,1126,54,1107,80,1128
662,1086,14203,60,1110,71,1119,54,1107,80,1128
663,552,14203,59,1108,80,1126,54,1107,80,1128
664,1159,14203,60,1109,77,1127,54,1107,80,1128
665,71,20379,230,290,567,670,115,358,576,733
666,30,20379,236,345,527,618,115,358,576,733
667,476,20379,198,343,635,690,115,358,576,733
668,573,9333,44,1201,491,1657,83,1204,321,1656
669,748,9333,103,1324,392,1527,83,1204,321,1656
670,421,9333,75,1205,442,1670,83,1204,321,1656
671,469,9333,63,1243,437,1614,83,1204,321,1656
672,941,9333,70,1221,439,1670,83,1204,321,1656
673,1717,9333,84,1240,456,1637,83,1204,321,1656
674,1543,9333,58,1222,452,1648,83,1204,321,1656
675,887,9333,67,1252,463,1641,83,1204,321,1656
676,13,9333,46,1205,479,1660,83,1204,321,1656
677,71,9333,75,1236,386,1578,83,1204,321,1656
678,506,35123,91,1042,284,1196,138,1077,241,1213
679,1704,35123,61,1038,299,1208,138,1077,241,1213
680,1408,35123,107,1051,240,1180,138,1077,241,1213
681,707,19861,65,1040,224,1250,47,987,318,1189
682,496,19861,70,1051,204,1248,47,987,318,1189
683,711,19861,77,1055,170,1176,47,987,318,1189
684,1212,19861,51,1029,222,1211,47,987,318,1189
685,871,19861,65,1046,219,1254,47,987,318,1189
686,263,19861,57,1035,221,1254,47,987,318,1189
687,266,26930,31,471,372,713,22,479,307,732
688,153,26930,43,481,344,712,22,479,307,732
689,1585,26930,42,482,346,710,22,479,307,732
690,1573,31634,156,591,406,1004,21,662,668,1219
691,1196,31634,115,587,510,1105,21,662,668,1219
692,761,31634,136,594,381,804,21,662,668,1219
693,134,31634,97,571,485,1113,21,662,668,1219
694,697,31634,125,597,521,1113,21,662,668,1219
695,32,31634,96,621,495,1102,21,662,668,1219
696,1675,31634,96,563,503,1086,21,662,668,1219
697,255,31634,60,589,517,1114,21,662,668,1219
698,1508,31634,77,639,525,1097,21,662,668,1219
699,244,31634,53,586,516,1084,21,662,668,1219
700,299,11796,152,1196,735,1623,258,1109,636,1634
701,1565,11796,53,1103,799,1641,258,1109,636,1634
702,437,11796,316,1163,760,1613,258,1109,636,1634
703,1508,11796,38,1163,781,1602,258,1109,636,1634
704,909,11796,233,1155,675,1491,258,1109,636,1634
705,199,11796,151,1140,762,1583,258,1109,636,1634
706,810,11796,61,1172,763,1618,258,1109,636,1634
707,1663,11796,59,1165,771,1620,258,1109,636,1634
708,963,11796,389,1230,766,1604,258,1109,636,1634
709,1665,11796,393,1205,710,1476,258,1109,636,1634
710,115,26853,31,329,609,1128,15,319,838,864
711,567,26853,111,369,512,894,15,319,838,864
712,273,26853,40,348,603,1104,15,319,838,864
713,1643,26853,72,354,494,1064,15,319,838,864
714,1268,26853,52,362,574,1101,15,319,838,864
715,1383,3185,79,288,583,1060,9,197,966,832
716,363,3185,36,228,617,806,9,197,966,832
717,903,3185,20,267,563,815,9,197,966,832
718,851,21839,112,397,282,546,57,364,306,550
719,1182,21839,98,407,256,555,57,364,306,550
720,853,21839,97,393,250,565,57,364,306,550
721,1416,17132,49,893,162,1012,31,912,149,1047
722,503,17132,35,880,152,1040,31,912,149,1047
723,991,17132,59,912,153,1038,31,912,149,1047
724,1198,27398,21,513,663,945,33,374,501,794
725,1206,27398,180,453,680,777,33,374,501,794
726,818,27398,55,410,728,946,33,374,501,794
727,962,27398,104,457,741,910,33,374,501,794
728,1671,27398,44,411,743,916,33,374,501,794
729,1556,27398,198,416,696,870,33,374,501,794
730,44,27398,26,409,710,941,33,374,501,794
731,831,26967,51,766,547,1072,36,745,594,1163
732,266,26967,47,751,578,1093,36,745,594,1163
733,1458,26967,155,775,532,1067,36,745,594,1163
734,1420,35652,320,250,520,494,278,220,618,551
735,891,35652,111,230,673,512,278,220,618,551
736,631,35652,306,243,522,524,278,220,618,551
737,952,35652,363,277,520,479,278,220,618,551
738,191,35652,309,278,561,428,278,220,618,551
739,1435,35652,253,233,583,527,278,220,618,551
740,1511,9636,24,481,976,1167,101,589,1007,1375
741,1588,9636,142,528,898,1077,101,589,1007,1375
742,1210,9636,19,507,955,1065,101,589,1007,1375
743,952,34791,112,887,199,981,49,890,280,1012
744,1487,34791,49,868,236,1005,49,890,280,1012
745,1186,34791,54,873,245,1004,49,890,280,1012
746,352,34791,57,877,213,1006,49,890,280,1012
747,20,34791,51,874,237,1000,49,890,280,1012
748,1492,34791,94,887,222,996,49,890,280,1012
749,69,6308,79,458,178,519,52,447,209,570
750,947,6308,68,446,180,543,52,447,209,570
751,123,6308,89,452,184,533,52,447,209,570
752,1684,15490,66,696,848,1275,25,694,754,1470
753,552,15490,89,671,833,1046,25,694,754,1470
754,1681,15490,38,696,854,1291,25,694,754,1470
755,1222,33897,116,770,270,959,97,817,385,938
756,1271,33897,113,817,273,927,97,817,385,938
757,925,33897,93,804,280,933,97,817,385,938
758,94,2014,125,563,607,929,28,567,506,926
759,1199,2014,179,586,489,916,28,567,506,926
760,1384,2014,99,553,655,937,28,567,506,926
761,971,23861,21,373,140,434,21,383,161,472
762,805,23861,76,374,136,432,21,383,161,472
763,963,23861,22,377,134,429,21,383,161,472
764,592,23861,19,372,144,450,21,383,161,472
765,140,23861,63,373,147,431,21,383,161,472
766,247,23861,80,378,136,431,21,383,161,472
767,880,1691,99,303,319,556,14,302,353,568
768,1101,1691,76,308,447,548,14,302,353,568
769,1169,1691,14,306,419,565,14,302,353,568
770,1231,9323,51,521,124,616,24,529,153,605
771,1543,9323,42,516,126,611,24,529,153,605
772,517,9323,99,550,100,551,24,529,153,605
773,421,9323,56,518,141,600,24,529,153,605
774,25,9323,84,530,110,563,24,529,153,605
775,748,9323,65,535,131,586,24,529,153,605
776,887,9323,54,519,114,604,24,529,153,605
777,641,9323,41,522,147,603,24,529,153,605
778,71,9323,44,520,117,605,24,529,153,605
779,952,25105,228,348,611,820,54,473,769,944
780,957,25105,74,288,753,898,54,473,769,944
781,1123,25105,126,362,668,845,54,473,769,944
782,886,1661,58,502,72,529,23,492,87,529
783,1101,1661,45,499,70,530,23,492,87,529
784,1225,1661,50,500,83,530,23,492,87,529
785,880,1661,48,500,80,526,23,492,87,529
786,1169,1661,44,499,82,530,23,492,87,529
787,1585,35873,292,490,643,834,17,484,440,990
788,607,35873,237,486,617,851,17,484,440,990
789,1684,35873,249,492,637,812,17,484,440,990
790,828,35873,56,480,658,896,17,484,440,990
791,1400,35873,361,477,652,892,17,484,440,990
792,1371,13983,39,694,58,709,40,695,58,708
793,1322,13983,45,695,55,703,40,695,58,708
794,792,13983,46,695,56,709,40,695,58,708
795,387,13983,43,694,58,709,40,695,58,708
796,1046,13983,43,695,58,708,40,695,58,708
797,1103,13983,40,694,57,709,40,695,58,708
798,25,8904,178,379,260,503,82,404,274,514
799,1181,8904,51,350,328,525,82,404,274,514
800,71,8904,25,333,334,525,82,404,274,514
801,287,8904,202,436,264,458,82,404,274,514
802,1717,8904,59,367,292,508,82,404,274,514
803,183,8904,46,319,330,548,82,404,274,514
804,1012,8904,133,343,276,537,82,404,274,514
805,29,8904,63,344,311,532,82,404,274,514
806,525,8904,29,325,317,537,82,404,274,514
807,1547,8904,38,342,326,549,82,404,274,514
808,577,5447,57,604,853,1286,32,707,583,1118
809,572,5447,66,619,703,1265,32,707,583,1118
810,1494,5447,334,713,338,716,32,707,583,1118
811,681,5447,434,865,586,1169,32,707,583,1118
812,1553,5447,75,638,795,1254,32,707,583,1118
813,632,5447,39,608,902,1272,32,707,583,1118
814,947,5447,68,601,836,1289,32,707,583,1118
815,1128,5447,56,626,718,1275,32,707,583,1118
816,1264,25963,108,1053,301,1185,83,1042,314,1237
817,1046,25963,208,1096,245,1156,83,1042,314,1237
818,1368,25963,157,1077,260,1121,83,1042,314,1237
819,119,25963,124,1054,307,1175,83,1042,314,1237
820,507,25963,157,1056,285,1175,83,1042,314,1237
821,501,25963,125,1063,287,1167,83,1042,314,1237
822,64,25963,144,1109,213,1127,83,1042,314,1237
823,1470,25963,113,1068,287,1178,83,1042,314,1237
824,1218,25963,117,1033,306,1166,83,1042,314,1237
825,788,25963,197,1036,282,1180,83,1042,314,1237
826,1508,11258,31,578,34,580,32,577,41,585
827,585,11258,32,578,36,584,32,577,41,585
828,35,11258,31,578,41,582,32,577,41,585
829,140,11258,28,575,41,585,32,577,41,585
830,1197,11258,39,579,41,580,32,577,41,585
831,594,11258,31,578,33,583,32,577,41,585
832,201,11258,30,578,41,583,32,577,41,585
833,1239,11258,28,582,31,585,32,577,41,585
834,909,11258,31,578,34,580,32,577,41,585
835,1502,18729,93,936,280,1025,105,921,282,1065
836,1728,18729,67,921,277,1046,105,921,282,1065
837,1444,18729,88,936,280,1013,105,921,282,1065
838,297,18729,72,918,281,1046,105,921,282,1065
839,367,18729,206,919,281,997,105,921,282,1065
840,699,18729,78,928,282,1002,105,921,282,1065
841,761,31398,115,550,489,903,20,512,744,1020
842,1573,31398,154,525,462,824,20,512,744,1020
843,134,31398,109,537,729,987,20,512,744,1020
844,1196,31398,136,529,679,951,20,512,744,1020
845,1508,31398,57,520,669,960,20,512,744,1020
846,255,31398,117,508,705,992,20,512,744,1020
847,32,31398,129,508,687,942,20,512,744,1020
848,134,31392,43,742,546,1310,32,611,749,1087
849,1573,31392,49,656,157,829,32,611,749,1087
850,255,31392,36,735,646,1323,32,611,749,1087
851,1440,31392,53,655,713,1297,32,611,749,1087
852,761,31392,147,736,616,1221,32,611,749,1087
853,306,31392,63,729,586,1257,32,611,749,1087
854,1573,1751,103,516,444,677,27,510,588,883
855,1017,1751,92,514,514,842,27,510,588,883
856,1445,1751,96,533,341,852,27,510,588,883
857,1383,1751,146,671,509,862,27,510,588,883
858,1508,1751,40,528,447,672,27,510,588,883
859,858,26233,65,672,422,979,164,735,452,968
860,1454,26233,86,667,357,974,164,735,452,968
861,31,26233,64,705,394,967,164,735,452,968
862,647,26233,129,712,407,956,164,735,452,968
863,34,26233,80,767,351,967,164,735,452,968
864,761,26233,168,698,361,907,164,735,452,968
865,1447,26233,166,703,375,790,164,735,452,968
866,391,13293,185,390,640,1049,39,325,790,970
867,1417,13293,160,381,753,1089,39,325,790,970
868,1046,13293,144,454,772,1076,39,325,790,970
869,748,13386,376,584,598,813,28,565,490,942
870,739,13386,158,580,609,926,28,565,490,942
871,685,13386,135,571,627,942,28,565,490,942
872,1233,13386,289,586,542,838,28,565,490,942
873,17,13386,350,587,528,841,28,565,490,942
874,1007,13386,155,592,597,911,28,565,490,942
875,802,13386,216,628,549,864,28,565,490,942
876,1177,13386,184,599,592,939,28,565,490,942
877,947,13386,187,609,615,918,28,565,490,942
878,407,3433,267,860,326,932,262,428,991,1061
879,182,3433,176,802,395,1064,262,428,991,1061
880,577,3433,137,793,332,1018,262,428,991,1061
881,1281,3433,116,805,360,1119,262,428,991,1061
882,333,3433,149,726,382,1045,262,428,991,1061
883,1235,3433,106,601,814,1170,262,428,991,1061
884,335,3433,143,728,768,1069,262,428,991,1061
885,464,3433,123,756,828,985,262,428,991,1061
886,242,3433,58,532,954,1131,262,428,991,1061
887,889,3433,103,688,913,1084,262,428,991,1061
888,120,21486,66,724,157,800,76,736,129,794
889,342,21486,73,726,129,820,76,736,129,794
890,853,21486,76,727,140,795,76,736,129,794
891,1477,30615,23,475,79,515,26,475,75,513
892,1046,30615,33,478,69,515,26,475,75,513
893,1594,30615,24,475,80,516,26,475,75,513
894,1514,14182,227,872,944,1278,150,796,1020,1083
895,1589,14182,42,792,912,1501,150,796,1020,1083
896,1591,14182,137,860,926,1198,150,796,1020,1083
897,1159,14182,204,812,947,1509,150,796,1020,1083
898,664,14182,40,864,885,1511,150,796,1020,1083
899,552,14182,75,841,944,1241,150,796,1020,1083
900,1684,14182,354,821,993,1255,150,796,1020,1083
901,1086,14182,605,837,859,1096,150,796,1020,1083
902,161,14182,53,880,990,1204,150,796,1020,1083
903,477,4408,56,847,83,881,46,840,86,882
904,948,4408,47,848,83,882,46,840,86,882
905,1005,4408,53,845,87,880,46,840,86,882
906,1595,24307,26,348,262,636,60,402,270,707
907,1700,24307,20,354,238,729,60,402,270,707
908,794,24307,31,352,249,739,60,402,270,707
909,1351,32513,96,807,583,1081,58,805,590,1087
910,874,32513,80,840,172,980,58,805,590,1087
911,1244,32513,84,796,588,1031,58,805,590,1087
912,1513,32513,90,799,582,1093,58,805,590,1087
913,100,32513,76,785,576,1061,58,805,590,1087
914,656,32513,68,791,583,1062,58,805,590,1087
915,134,22880,41,730,71,752,39,731,72,749
916,1508,22880,44,732,54,750,39,731,72,749
917,438,22880,46,733,60,751,39,731,72,749
918,1291,22880,46,732,71,753,39,731,72,749
919,1350,22880,40,730,71,754,39,731,72,749
920,1562,22880,42,731,68,752,39,731,72,749
921,653,22880,42,732,60,737,39,731,72,749
922,1241,22880,46,732,57,752,39,731,72,749
923,247,22880,48,732,56,738,39,731,72,749
924,689,32067,51,595,740,1262,51,582,953,1195
925,237,32067,223,622,651,1162,51,582,953,1195
926,335,32067,251,621,585,955,51,582,953,1195
927,947,32067,54,586,725,1253,51,582,953,1195
928,191,32067,230,638,625,956,51,582,953,1195
929,128,32067,40,589,777,1253,51,582,953,1195
930,1281,32067,40,587,731,1263,51,582,953,1195
931,957,32067,249,634,662,1000,51,582,953,1195
932,1654,32067,291,657,601,1063,51,582,953,1195
933,1225,29550,19,317,561,949,16,342,534,663
934,228,29550,21,307,553,972,16,342,534,663
935,932,29550,16,298,548,969,16,342,534,663
936,886,35189,195,470,714,1047,37,441,867,890
937,506,35189,140,486,794,1017,37,441,867,890
938,1046,35189,173,477,698,1021,37,441,867,890
939,886,35102,213,980,834,1323,247,1066,703,1402
940,506,35102,168,959,843,1338,247,1066,703,1402
941,169,35102,155,897,885,1362,247,1066,703,1402
942,1408,35102,247,983,794,1338,247,1066,703,1402
943,615,35102,154,960,839,1319,247,1066,703,1402
944,1704,35102,123,853,888,1422,247,1066,703,1402
945,814,34543,117,908,385,1167,101,904,394,1120
946,94,34543,79,900,416,1206,101,904,394,1120
947,200,34543,107,909,398,1213,101,904,394,1120
948,242,25399,199,307,803,639,157,137,809,732
949,12,25399,285,255,675,552,157,137,809,732
950,957,25399,212,192,834,601,157,137,809,732
951,189,25399,127,176,853,683,157,137,809,732
952,941,25399,277,250,826,601,157,137,809,732
953,1554,25399,128,151,855,693,157,137,809,732
954,947,31749,56,1014,64,1018,56,1013,63,1019
955,957,31749,56,1014,64,1018,56,1013,63,1019
956,1230,31749,57,1015,64,1018,56,1013,63,1019
957,577,31749,56,1014,64,1018,56,1013,63,1019
958,129,31749,56,1014,64,1018,56,1013,63,1019
959,525,31749,57,1015,60,1017,56,1013,63,1019
960,470,27245,109,485,276,758,119,417,339,675
961,853,27245,66,475,311,651,119,417,339,675
962,952,27245,55,487,259,682,119,417,339,675
963,338,27245,94,476,309,743,119,417,339,675
964,941,27245,40,426,324,936,119,417,339,675
965,468,27245,29,406,307,846,119,417,339,675
966,421,27245,66,448,348,670,119,417,339,675
967,1011,27245,16,344,328,851,119,417,339,675
968,944,19261,71,618,129,668,38,617,123,672
969,891,19261,65,606,135,662,38,617,123,672
970,1610,19261,70,610,125,661,38,617,123,672
971,917,13502,57,490,846,1031,27,471,923,1100
972,1212,13502,342,503,877,1064,27,471,923,1100
973,597,13502,89,503,848,987,27,471,923,1100
974,1303,22610,43,490,69,500,25,476,67,509
975,1163,22610,40,489,74,504,25,476,67,509
976,1461,22610,37,491,71,505,25,476,67,509
977,775,22610,34,481,74,508,25,476,67,509
978,772,22610,44,487,70,505,25,476,67,509
979,55,22610,44,492,70,501,25,476,67,509
980,1079,22610,43,484,70,506,25,476,67,509
981,165,22610,44,490,69,503,25,476,67,509
982,983,16066,74,725,389,1107,34,715,344,1023
983,1681,16066,72,743,414,1095,34,715,344,1023
984,106,16066,123,748,311,1033,34,715,344,1023
985,657,16066,127,752,320,1019,34,715,344,1023
